sampleNum,Bus.lax,Bus.lay,Bus.laz,Bus.rx,Bus.ry,Bus.rz,Node01.lax,Node01.lay,Node01.laz,Node01.rx,Node01.ry,Node01.rz,Node02.lax,Node02.lay,Node02.laz,Node02.rx,Node02.ry,Node02.rz,Node03.lax,Node03.lay,Node03.laz,Node03.rx,Node03.ry,Node03.rz,Node04.lax,Node04.lay,Node04.laz,Node04.rx,Node04.ry,Node04.rz,Node05.lax,Node05.lay,Node05.laz,Node05.rx,Node05.ry,Node05.rz
2745,0.0,0.0,0.0,0.0,0.0,0.0,-0.12488759,-0.02718302,0.00427214,2.26831818,0.50161088,1.57168686,-0.00036044,-0.00030474,-0.00055371,-2.91619182,-0.34707478,-3.03881693,-0.10640217,0.02482822,-0.26834169,-1.94289327,0.25471577,1.68437588,-0.00024579,-0.00038824,0.00073422,2.81952929,-0.49083191,-2.9657371,-0.00034296,0.00022465,0.00079118,1.1648308,-1.36552954,2.10579848
2746,0.0,0.0,0.0,0.0,0.0,0.0,-0.1275699,-0.02723384,0.02369873,2.26828671,0.50583571,1.5713836,-0.00030646,0.00016133,-0.00029506,-2.91617489,-0.34706864,-3.03882432,-0.11513969,0.01965506,-0.23810822,-1.93705392,0.22971767,1.6905129,-0.00011605,-5.717e-05,0.00029382,2.81953001,-0.49082294,-2.96572685,0.00022656,-0.00092973,0.00048662,1.16483796,-1.36554921,2.10578704
2747,0.0,0.0,0.0,0.0,0.0,0.0,-0.12698257,-0.02901732,0.03866697,2.26831651,0.5104031,1.56983256,0.00023932,-6.856e-05,-1.857e-05,-2.91614223,-0.34708279,-3.03884721,-0.10869287,0.01497399,-0.20962018,-1.93100381,0.2038959,1.69660962,-0.00029828,0.00046762,0.0005526,2.81952047,-0.49081349,-2.96571565,0.0002869,-0.00024867,0.00096431,1.16479504,-1.36555481,2.10582614
2748,0.0,0.0,0.0,0.0,0.0,0.0,-0.12398525,-0.02817453,0.04456554,2.26919436,0.51516682,1.56812084,0.00053488,-8.092e-05,-0.00032829,-2.91613507,-0.347087,-3.03885722,-0.10338225,0.01846938,-0.18488231,-1.92510724,0.17750315,1.70259988,4.93e-05,-0.00058511,4.547e-05,2.81952477,-0.49081799,-2.96571302,0.00030689,-0.0002814,0.00078157,1.16472888,-1.36555624,2.1058898
2749,0.0,0.0,0.0,0.0,0.0,0.0,-0.11806842,-0.02834149,0.0390182,2.2704742,0.5207994,1.56551003,0.00021934,-0.00081484,0.00017789,-2.9161129,-0.34709945,-3.03887987,-0.10012423,0.03150504,-0.16932589,-1.91940439,0.15013365,1.70849597,-0.00021093,5.309e-05,0.00060548,2.81951356,-0.49081919,-2.96569872,0.00040501,0.00048132,0.00065162,1.16473556,-1.36555564,2.10587931
2750,0.0,0.0,0.0,0.0,0.0,0.0,-0.10864474,-0.03082427,0.02519843,2.27237868,0.52668452,1.56294644,0.00020076,0.00030461,-0.00014465,-2.91609287,-0.3470805,-3.03889561,-0.10700046,0.03051861,-0.14811681,-1.91396034,0.12138774,1.71472132,-7.274e-05,1.344e-05,4.42e-05,2.81952858,-0.49082375,-2.96569586,0.00063488,0.00028803,0.00050911,1.16473675,-1.36555147,2.10587406
2751,0.0,0.0,0.0,0.0,0.0,0.0,-0.09855967,-0.03786233,0.00680337,2.27496338,0.53274304,1.5602175,0.00010679,0.0008533,-0.00027062,-2.91608596,-0.34708527,-3.03890491,-0.11174434,0.01316,-0.11684465,-1.90861094,0.09138719,1.72139645,-0.00021885,0.00060819,0.00075005,2.81953001,-0.49082223,-2.96570849,0.0002698,-6.467e-05,0.00092122,1.16467881,-1.36554456,2.10592914
2752,0.0,0.0,0.0,0.0,0.0,0.0,-0.08695941,-0.04852297,-0.0090714,2.27711201,0.53892165,1.55728006,2.345e-05,-0.00036289,-0.00031549,-2.91609001,-0.3470791,-3.0389123,-0.12174919,-0.03703003,-0.04555919,-1.90364277,0.06113947,1.72816479,2.32e-05,-3.166e-05,0.00018372,2.81954503,-0.49082673,-2.96570587,0.00039912,0.00047896,0.00064613,1.16467071,-1.36555016,2.1059444
2753,0.0,0.0,0.0,0.0,0.0,0.0,-0.07571641,-0.06224835,-0.02265743,2.28042555,0.54451877,1.55470479,-0.00019527,0.00021849,-0.00020885,-2.91607523,-0.3470962,-3.03891325,-0.10436794,-0.05679611,-0.06245246,-1.89904654,0.03216003,1.7344116,-0.00026561,0.00028366,-0.00022397,2.81953526,-0.4908177,-2.9656949,6.099e-05,5.757e-05,0.00069374,1.16455376,-1.36554849,2.10607052
2754,0.0,0.0,0.0,0.0,0.0,0.0,-0.06185906,-0.07679784,-0.0346706,2.28216767,0.5502224,1.55155575,0.00030174,3.94e-05,-0.0005387,-2.9160707,-0.34711319,-3.03891468,-0.12662593,-0.01766524,-0.03329835,-1.89409626,0.00687961,1.73920643,8.451e-05,3.937e-05,-5.709e-05,2.81953955,-0.49082214,-2.96569228,7.694e-05,0.00017426,0.00028985,1.16444099,-1.36554563,2.10618186
2755,0.0,0.0,0.0,0.0,0.0,0.0,-0.04702523,-0.09940311,-0.04643243,2.28480625,0.55514145,1.54928052,-0.00015822,3.563e-05,-0.00018708,-2.91605353,-0.34712163,-3.03892422,-0.13721389,-0.03644734,0.01314762,-1.88943219,-0.01911311,1.74441457,-0.00050775,-0.00019078,1.052e-05,2.8195281,-0.49082339,-2.9656775,0.0002143,0.0002655,0.00068593,1.16440773,-1.36555088,2.10622191
2756,0.0,0.0,0.0,0.0,0.0,0.0,-0.03492922,-0.12459859,-0.06572921,2.28553391,0.56026077,1.5468365,0.00010176,-0.00072609,-0.00028583,-2.91603255,-0.34711301,-3.03894258,-0.11622473,-0.0762912,0.04549798,-1.88538563,-0.04451972,1.74947679,-0.00033358,0.0004624,0.00053045,2.81953597,-0.49084133,-2.96568251,-0.00028177,-0.00021364,0.00052737,1.16444576,-1.36556065,2.10618997
2757,0.0,0.0,0.0,0.0,0.0,0.0,-0.0275729,-0.14018172,-0.08190928,2.28716779,0.56446844,1.54580045,-8.802e-05,-4.07e-05,-0.00063781,-2.91601515,-0.34711719,-3.03895164,-0.10836031,-0.08229128,0.07718743,-1.8818208,-0.06717449,1.75362802,-0.00053466,0.0001095,-0.0003394,2.81952643,-0.49083278,-2.96567178,-0.0002297,-0.00042981,0.00037107,1.16450632,-1.36556351,2.10612202
2758,0.0,0.0,0.0,0.0,0.0,0.0,-0.02840667,-0.14199741,-0.08916619,2.28770828,0.56843013,1.5448283,-2.83e-05,8.93e-06,-0.00046374,-2.91601062,-0.34713405,-3.0389533,-0.11571927,-0.1060757,0.1125079,-1.87852478,-0.08760966,1.75715947,0.00024069,0.00050277,0.00043802,2.81951475,-0.49083391,-2.96565771,-0.00040578,-0.00045325,0.00034995,1.16460061,-1.3655678,2.10602188
2759,0.0,0.0,0.0,0.0,0.0,0.0,-0.03223692,-0.14023452,-0.08982548,2.28989673,0.57104516,1.54533184,-0.00063042,8.958e-05,-0.00047455,-2.91602588,-0.3471289,-3.03896022,-0.12935112,-0.14066043,0.12451143,-1.87584543,-0.10636964,1.7603364,-0.00027561,-0.0002103,6.334e-05,2.81954122,-0.49083695,-2.96565461,0.00017808,-0.00074487,0.00047174,1.16458642,-1.36557412,2.10605288
2760,0.0,0.0,0.0,0.0,0.0,0.0,-0.03440251,-0.1442765,-0.08722065,2.29003215,0.57335013,1.54548144,0.00042745,-8.776e-05,-0.00037275,-2.91600847,-0.34712258,-3.03896761,-0.13089935,-0.1540837,0.13892806,-1.87429535,-0.12271833,1.76291609,0.00030358,0.00020367,7.833e-05,2.81952047,-0.49082795,-2.96564412,6.974e-05,2.725e-05,0.0005127,1.16454053,-1.36556578,2.10609579
2761,0.0,0.0,0.0,0.0,0.0,0.0,-0.03794769,-0.14607196,-0.08020566,2.29034901,0.57441032,1.5467627,1.658e-05,-0.00017285,-0.00042448,-2.91600537,-0.34713063,-3.03896594,-0.13746245,-0.15372339,0.15303217,-1.87365437,-0.13619988,1.76475871,-0.00018211,0.00011635,0.00033514,2.81953382,-0.49081743,-2.96565986,0.00044875,4.382e-05,0.00035245,1.1644417,-1.36555374,2.10620284
2762,0.0,0.0,0.0,0.0,0.0,0.0,-0.04281459,-0.1466423,-0.07025204,2.28841639,0.57535636,1.54768562,0.00013377,-7.385e-05,-6.304e-05,-2.916013,-0.34712663,-3.03896236,-0.14752512,-0.16229501,0.16977684,-1.8737812,-0.14715654,1.76606095,-0.00011246,0.00092967,0.00030256,2.81953478,-0.49081519,-2.96567225,-8.2e-05,-0.00021652,0.00034815,1.16442287,-1.36555934,2.1062181
2763,0.0,0.0,0.0,0.0,0.0,0.0,-0.05450676,-0.15009272,-0.06365203,2.28658533,0.57564807,1.54979181,-0.0004779,0.00023588,6.248e-05,-2.91602969,-0.34711877,-3.03893423,-0.1566202,-0.17365545,0.18178093,-1.87460303,-0.15561077,1.76689589,8.196e-05,0.00072215,0.00099368,2.81956244,-0.49081138,-2.96567297,6.127e-05,-0.00015857,0.00055753,1.16432166,-1.36555827,2.10633922
2764,0.0,0.0,0.0,0.0,0.0,0.0,-0.07032513,-0.15740366,-0.06611601,2.28286886,0.57628167,1.55189681,-9.06e-05,0.00018862,-0.00048955,-2.91601968,-0.34711716,-3.03891969,-0.16914155,-0.18301024,0.18936713,-1.87572718,-0.16122951,1.76736724,-8.751e-05,-0.00036962,-9.165e-05,2.81954908,-0.49082938,-2.96567774,-0.00029443,-0.00020789,0.00052268,1.16431272,-1.36555409,2.10633326
2765,0.0,0.0,0.0,0.0,0.0,0.0,-0.08342355,-0.16872238,-0.07810773,2.27998066,0.57658821,1.55453718,-3.659e-05,0.00023664,-0.00030219,-2.91602993,-0.34713736,-3.03891039,-0.1812944,-0.19789045,0.1990633,-1.87718904,-0.16403055,1.76730883,0.00032978,0.00057184,0.00016463,2.81953788,-0.49083695,-2.96568584,-0.00016388,6.973e-05,0.00087226,1.16433918,-1.36555386,2.10630059
2766,0.0,0.0,0.0,0.0,0.0,0.0,-0.08941752,-0.17613804,-0.09650937,2.27627063,0.57719189,1.55600536,-0.00013553,8.232e-05,-8.21e-06,-2.916044,-0.34714851,-3.0388875,-0.17895485,-0.2175786,0.19668533,-1.87871242,-0.1641477,1.76682031,-0.00010947,-0.00018713,0.00067798,2.81953168,-0.49084827,-2.96570587,9.508e-05,-0.00019011,0.00035439,1.16430461,-1.36554551,2.10634303
2767,0.0,0.0,0.0,0.0,0.0,0.0,-0.09033042,-0.16897686,-0.11020628,2.27513671,0.57661873,1.55737412,-0.00031077,6.349e-05,7.419e-05,-2.9160645,-0.34716704,-3.03887844,-0.17704469,-0.22026476,0.20080154,-1.88024557,-0.16164961,1.76582778,-0.00018864,-0.00014187,0.00052836,2.81952047,-0.49085703,-2.96571374,6.836e-05,-0.00015646,0.00053785,1.16428518,-1.36554074,2.10636854
2768,0.0,0.0,0.0,0.0,0.0,0.0,-0.09143373,-0.15226007,-0.10935634,2.27405524,0.57539505,1.55725086,-0.00048774,-8.504e-05,-0.00044815,-2.91607189,-0.34716305,-3.0388751,-0.18256174,-0.23580505,0.21520004,-1.88150418,-0.15588287,1.7639848,0.00037409,0.00038969,0.00011096,2.81953001,-0.49086508,-2.96572208,0.0001001,-7.284e-05,-5.518e-05,1.16432405,-1.36555052,2.10633588
2769,0.0,0.0,0.0,0.0,0.0,0.0,-0.09154043,-0.13294314,-0.09232153,2.27653718,0.57214266,1.5575217,-0.00071049,-2.177e-05,4.89e-05,-2.9160893,-0.34716767,-3.03887439,-0.19374327,-0.25131547,0.21943788,-1.88241041,-0.14759232,1.76166749,-0.00015534,0.00034915,-0.00046593,2.81951284,-0.49087217,-2.96571779,4.345e-05,2.812e-05,0.00050466,1.1643163,-1.36554801,2.10634017
2770,0.0,0.0,0.0,0.0,0.0,0.0,-0.09006783,-0.1135986,-0.06149975,2.27818441,0.5682494,1.55635631,-0.00052286,0.0005131,-0.00036632,-2.91609764,-0.34715325,-3.0388689,-0.20040394,-0.24005811,0.21394813,-1.88291991,-0.1368341,1.75875688,-0.00011324,0.00048537,0.0004385,2.81952429,-0.49087009,-2.96572995,5.367e-05,-6.21e-06,0.00032227,1.16426122,-1.36554933,2.10640335
2771,0.0,0.0,0.0,0.0,0.0,0.0,-0.08526204,-0.09247167,-0.0269075,2.28224397,0.56310248,1.55517936,-0.00018778,3.063e-05,-0.00015875,-2.91606927,-0.34716082,-3.03887868,-0.1922217,-0.23312676,0.21173997,-1.88345134,-0.12438077,1.75547409,6.707e-05,-0.00041158,7.373e-05,2.81953073,-0.49086609,-2.96573019,5.062e-05,-6.48e-06,0.00032833,1.16434038,-1.3655653,2.10632896
2772,0.0,0.0,0.0,0.0,0.0,0.0,-0.07569343,-0.07284646,0.0001001,2.28620458,0.55810714,1.55302703,-0.0004244,-3.709e-05,-0.00027449,-2.91606593,-0.34715676,-3.03887558,-0.16764039,-0.23588185,0.21329892,-1.88386726,-0.10998804,1.75187302,-0.00029398,0.00020281,5.09e-06,2.81953859,-0.49085063,-2.96573472,-3.838e-05,-0.00061666,0.00021555,1.16445553,-1.3655597,2.10620761
2773,0.0,0.0,0.0,0.0,0.0,0.0,-0.06575304,-0.05761461,0.01794473,2.29055905,0.55325276,1.55069077,-0.00030634,0.00034714,-0.00039057,-2.91609383,-0.34716272,-3.03887558,-0.14836483,-0.22642325,0.21570905,-1.8843081,-0.09360657,1.74790657,-0.00025954,-9.862e-05,0.00035408,2.81953716,-0.49086419,-2.96574235,-0.00011981,-2.883e-05,0.00030418,1.1644522,-1.36556852,2.10620522
2774,0.0,0.0,0.0,0.0,0.0,0.0,-0.05416254,-0.04859378,0.02422405,2.29482222,0.54886043,1.54838705,-8.237e-05,-0.00051979,-5.24e-06,-2.91610193,-0.34714821,-3.0388701,-0.13067359,-0.20595904,0.20289516,-1.88523698,-0.07567292,1.74370754,2.4e-07,0.00025782,0.00052793,2.81953621,-0.49087223,-2.96575069,-8.022e-05,-0.00039702,0.00035838,1.16448379,-1.36555445,2.10617995
2775,0.0,0.0,0.0,0.0,0.0,0.0,-0.04198539,-0.0434922,0.02384173,2.29851508,0.54493129,1.54632401,-0.00014487,-0.000152,-7.997e-05,-2.91610765,-0.34716323,-3.03887177,-0.1180056,-0.18816672,0.18679014,-1.88718736,-0.05665659,1.73930323,0.00049954,0.0003455,0.00024766,2.81954861,-0.49086842,-2.96576238,0.00018417,0.00012344,0.00088782,1.1643604,-1.3655529,2.10630178
2776,0.0,0.0,0.0,0.0,0.0,0.0,-0.02918093,-0.0398386,0.02015852,2.30196738,0.54127598,1.54434729,0.00012986,0.00024905,-0.00026593,-2.91612911,-0.34716147,-3.0388577,-0.10638522,-0.17398085,0.16623536,-1.88995814,-0.03636839,1.73465848,0.00046112,0.00027438,-0.00020738,2.81954408,-0.49088991,-2.9657402,-0.00015789,-0.00011138,0.00088569,1.16440833,-1.36555278,2.10624909
2777,0.0,0.0,0.0,0.0,0.0,0.0,-0.01863869,-0.03630704,0.0161599,2.30458808,0.53771532,1.54303062,-7.897e-05,0.00041299,-0.00023464,-2.91613674,-0.34715775,-3.03885412,-0.09971804,-0.15248601,0.14362527,-1.89348197,-0.01473402,1.72980618,-9.014e-05,0.0004849,0.0004081,2.81955242,-0.49088228,-2.96576738,7.166e-05,-0.00018728,0.0003469,1.16419899,-1.36554265,2.10646892
2778,0.0,0.0,0.0,0.0,0.0,0.0,-0.01084295,-0.03306217,0.01618184,2.30690193,0.53405654,1.54212952,-0.00057856,0.00017382,-4.74e-06,-2.91613626,-0.34716636,-3.03884244,-0.11003413,-0.12028997,0.11477296,-1.89799523,0.00788927,1.72498667,-6.49e-05,-7.036e-05,0.000255,2.81954098,-0.49089032,-2.96577549,-0.00014466,-2.868e-05,0.000291,1.16416371,-1.36553419,2.10651207
2779,0.0,0.0,0.0,0.0,0.0,0.0,-0.00817941,-0.03063177,0.01816808,2.30833006,0.53029191,1.54240501,-0.00033448,0.00034115,-0.00033598,-2.91614842,-0.34715518,-3.03882551,-0.11945261,-0.11650246,0.07364173,-1.90356493,0.03143005,1.72012317,0.00027535,-0.00019628,3.51e-05,2.81952643,-0.49088398,-2.96577621,0.00021645,-9.414e-05,0.0007267,1.16423786,-1.36553836,2.10643148
2780,0.0,0.0,0.0,0.0,0.0,0.0,-0.00945701,-0.02771398,0.02408697,2.30934501,0.52634448,1.54320264,-0.00050573,-0.00051026,-0.00044156,-2.91617298,-0.34716612,-3.03880286,-0.12485952,-0.07270505,0.03275979,-1.90945947,0.05620647,1.71520984,0.00022185,-1.51e-05,0.00079498,2.81952357,-0.49086848,-2.9657805,5.76e-05,-0.00015211,0.00050717,1.16430652,-1.36552858,2.10635757
2781,0.0,0.0,0.0,0.0,0.0,0.0,-0.01320187,-0.0270296,0.03058412,2.30852985,0.52256542,1.54485202,-0.00058997,0.00068712,-0.00031881,-2.9161818,-0.3471545,-3.03879666,-0.12841454,-0.04810281,0.00663437,-1.91531634,0.08151512,1.71025562,-0.00040184,-1.049e-05,4.829e-05,2.81952024,-0.49085999,-2.96578121,4.241e-05,-0.00011789,0.00070128,1.16432011,-1.36553967,2.10633945
2782,0.0,0.0,0.0,0.0,0.0,0.0,-0.01940246,-0.02742498,0.03494383,2.30775189,0.51868451,1.54723096,-0.00061931,0.00045136,-0.00042297,-2.91621494,-0.34714234,-3.03877997,-0.12284185,-0.0239238,-0.02470229,-1.92021728,0.10771865,1.70542693,0.00011508,-0.00022475,0.00013492,2.81951237,-0.49087474,-2.9657743,5.773e-05,-0.00015126,0.00050659,1.16437912,-1.36553967,2.10628629
2783,0.0,0.0,0.0,0.0,0.0,0.0,-0.02769306,-0.03104387,0.03474204,2.30524683,0.51525885,1.55024958,-0.00026828,6.999e-05,-0.000646,-2.91621351,-0.34713379,-3.03877425,-0.11173669,0.02833506,-0.06303657,-1.92473066,0.13412124,1.70069122,-0.00029306,-0.00017099,0.00061819,2.81950498,-0.49088901,-2.96576715,-1.803e-05,0.00043561,0.00058587,1.16430795,-1.36553216,2.10634422
2784,0.0,0.0,0.0,0.0,0.0,0.0,-0.03678235,-0.04011375,0.0294808,2.30277324,0.51194376,1.55392647,-0.00044672,5.163e-05,-0.00059481,-2.91619849,-0.34714004,-3.03877378,-0.1076227,0.03604132,-0.08294969,-1.9293921,0.15945986,1.69644499,0.00019314,0.00047209,0.00051396,2.81950045,-0.49088356,-2.96576762,-5.546e-05,-0.00057858,0.00036604,1.16436672,-1.36553204,2.10629129
2785,0.0,0.0,0.0,0.0,0.0,0.0,-0.04579633,-0.05603402,0.01626474,2.29943776,0.50905699,1.55831444,-0.00031956,0.00025087,-0.0006951,-2.91619968,-0.34713882,-3.03875852,-0.09686771,0.03079073,-0.10986645,-1.9339081,0.18473448,1.69260466,-0.00013946,0.00016001,0.00017982,2.81950164,-0.49088159,-2.9657793,0.00025154,-8.47e-06,0.00010867,1.16439903,-1.36554277,2.10627532
2786,0.0,0.0,0.0,0.0,0.0,0.0,-0.05553394,-0.0690449,-0.00046823,2.29519725,0.50652373,1.5627408,-0.00019568,-6.695e-05,-0.0004288,-2.91620779,-0.34712428,-3.03875303,-0.08430766,0.04227746,-0.14612074,-1.93824184,0.21056455,1.68883383,0.00029154,-1.06e-05,0.00011804,2.81948471,-0.49088627,-2.96577597,3.97e-05,0.00015006,4.189e-05,1.16447747,-1.36553299,2.10620213
2787,0.0,0.0,0.0,0.0,0.0,0.0,-0.06413832,-0.08067543,-0.01737896,2.2914269,0.50385183,1.56776237,-0.00030492,6.535e-05,-0.00065268,-2.91619849,-0.34712532,-3.03873897,-0.07153364,0.07637642,-0.18975227,-1.94276023,0.23611037,1.68499351,-5.702e-05,-0.00013748,-0.00015516,2.81947851,-0.49089181,-2.96577191,0.00022088,5.873e-05,0.00048677,1.16441703,-1.36554956,2.10624766
2788,0.0,0.0,0.0,0.0,0.0,0.0,-0.075978,-0.08956723,-0.03447149,2.2866118,0.50145704,1.57239807,-0.00041746,-8.949e-05,-0.00037523,-2.91619372,-0.34710518,-3.03870869,-0.06208828,0.10909945,-0.23178019,-1.9475522,0.26117009,1.6813767,0.0001349,-0.00059492,7.003e-05,2.81945801,-0.49088308,-2.96576118,0.00037688,0.00026778,0.00044956,1.16444838,-1.36553562,2.10622287
2789,0.0,0.0,0.0,0.0,0.0,0.0,-0.08565315,-0.09674349,-0.04617476,2.28347111,0.49830526,1.57759523,-0.00053205,-5.81e-05,-0.00012702,-2.91620159,-0.34709999,-3.03870511,-0.05590586,0.13569514,-0.27211842,-1.95278716,0.28567564,1.67791057,0.00014404,-0.0001552,0.00063846,2.81945229,-0.49088812,-2.96575761,-0.00019848,0.00022414,0.00058925,1.16438437,-1.36552835,2.10628486
2790,0.0,0.0,0.0,0.0,0.0,0.0,-0.09459639,-0.09883837,-0.05394271,2.27940607,0.49518862,1.58191884,5.519e-05,-0.00037042,-0.00022848,-2.91620994,-0.34708551,-3.03869963,-0.06468351,0.16094899,-0.31695208,-1.95864475,0.30970487,1.67439961,0.00034607,-0.0004929,0.00045263,2.81943727,-0.49088949,-2.96578121,2.323e-05,-0.00011974,0.00066891,1.16434813,-1.36551988,2.10632896
2791,0.0,0.0,0.0,0.0,0.0,0.0,-0.10146028,-0.09381384,-0.05298825,2.27800488,0.49066076,1.58649623,-0.00013144,-0.00038875,-0.00015244,-2.91622281,-0.34707683,-3.03868294,-0.09691506,0.16896582,-0.35660067,-1.96461451,0.33276168,1.67108965,-1.7e-06,0.00030765,0.0004608,2.81941533,-0.49089786,-2.9657886,0.00043031,-0.00010084,0.00051873,1.16439128,-1.36553407,2.10626936
